Filename	Sublocation	Perturbation
bin5particle278.bmp	0	None
bin5particle76.bmp	1	None
bin5BADparticle69.bmp	2	None
bin5particle148.bmp	3	None
bin5particle276.bmp	4	None
bin5particle8.bmp	5	None
bin5particle98.bmp	6	None
bin5particle461.bmp	7	None
bin5particle426.bmp	8	None
bin5particle417.bmp	9	None
bin5BADparticle46.bmp	10	None
bin5particle403.bmp	11	None
bin5particle201.bmp	12	None
bin5particle84.bmp	13	None
bin5particle272.bmp	14	None
bin5BADparticle5.bmp	15	None
bin5particle333.bmp	16	None
bin5particle442.bmp	17	None
bin5particle123.bmp	18	None
bin5particle169.bmp	19	None
bin5particle46.bmp	20	None
bin5particle91.bmp	21	None
bin5BADparticle93.bmp	22	None
bin5particle439.bmp	23	None
bin5BADparticle15.bmp	24	None
bin5particle196.bmp	25	None
bin5BADparticle24.bmp	26	None
bin5BADparticle53.bmp	27	None
bin5particle157.bmp	28	None
bin5particle50.bmp	29	None
bin5particle261.bmp	30	None
bin5particle11.bmp	31	None
bin5particle67.bmp	32	None
bin5particle454.bmp	33	None
bin5BADparticle99.bmp	34	None
bin5particle120.bmp	35	None
bin5particle404.bmp	36	None
bin5particle357.bmp	37	None
bin5BADparticle94.bmp	38	None
bin5particle346.bmp	39	None
bin5particle165.bmp	40	None
bin5particle22.bmp	41	None
bin5BADparticle97.bmp	42	None
bin5particle1.bmp	43	None
bin5particle392.bmp	44	None
bin5particle397.bmp	45	None
bin5BADparticle42.bmp	46	None
bin5particle224.bmp	47	None
bin5BADparticle89.bmp	48	None
bin5particle23.bmp	49	None
bin5particle5.bmp	50	None
bin5particle375.bmp	51	None
bin5BADparticle86.bmp	52	None
bin5particle138.bmp	53	None
bin5particle64.bmp	54	None
bin5particle458.bmp	55	None
bin5particle255.bmp	56	None
bin5particle69.bmp	57	None
bin5particle150.bmp	58	None
bin5BADparticle59.bmp	59	None
bin5particle114.bmp	60	None
bin5particle318.bmp	61	None
bin5particle93.bmp	62	None
bin5BADparticle72.bmp	63	None
bin5particle229.bmp	64	None
bin5particle190.bmp	65	None
bin5particle154.bmp	66	None
bin5BADparticle75.bmp	67	None
bin5BADparticle37.bmp	68	None
bin5particle292.bmp	69	None
bin5particle257.bmp	70	None
bin5particle31.bmp	71	None
bin5BADparticle13.bmp	72	None
bin5particle285.bmp	73	None
bin5particle95.bmp	74	None
bin5particle14.bmp	75	None
bin5particle242.bmp	76	None
bin5particle379.bmp	77	None
bin5particle443.bmp	78	None
bin5particle291.bmp	79	None
bin5BADparticle77.bmp	80	None
bin5particle460.bmp	81	None
bin5BADparticle4.bmp	82	None
bin5particle48.bmp	83	None
bin5particle74.bmp	84	None
bin5particle366.bmp	85	None
bin5particle286.bmp	86	None
bin5particle456.bmp	87	None
bin5particle27.bmp	88	None
bin5particle4.bmp	89	None
bin5particle338.bmp	90	None
bin5particle221.bmp	91	None
bin5particle131.bmp	92	None
bin5BADparticle9.bmp	93	None
bin5particle282.bmp	94	None
bin5particle431.bmp	95	None
bin5particle395.bmp	96	None
bin5particle99.bmp	97	None
bin5particle359.bmp	98	None
bin5particle104.bmp	99	None
79	21
