Filename	Sublocation	Perturbation
bin5BADparticle51.bmp	0	None
bin5particle167.bmp	1	None
bin5particle448.bmp	2	None
bin5particle270.bmp	3	None
bin5BADparticle31.bmp	4	None
bin5particle200.bmp	5	None
bin5BADparticle45.bmp	6	None
bin5particle197.bmp	7	None
bin5particle97.bmp	8	None
bin5particle353.bmp	9	None
bin5particle179.bmp	10	None
bin5particle215.bmp	11	None
bin5particle106.bmp	12	None
bin5particle263.bmp	13	None
bin5particle341.bmp	14	None
bin5particle307.bmp	15	None
bin5particle13.bmp	16	None
bin5BADparticle3.bmp	17	None
bin5BADparticle65.bmp	18	None
bin5particle125.bmp	19	None
bin5BADparticle84.bmp	20	None
bin5particle155.bmp	21	None
bin5BADparticle58.bmp	22	None
bin5particle441.bmp	23	None
bin5particle108.bmp	24	None
bin5particle173.bmp	25	None
bin5particle223.bmp	26	None
bin5particle323.bmp	27	None
bin5particle349.bmp	28	None
bin5particle388.bmp	29	None
bin5particle18.bmp	30	None
bin5BADparticle85.bmp	31	None
bin5particle92.bmp	32	None
bin5BADparticle44.bmp	33	None
bin5particle331.bmp	34	None
bin5particle9.bmp	35	None
bin5particle124.bmp	36	None
bin5particle293.bmp	37	None
bin5particle181.bmp	38	None
bin5BADparticle90.bmp	39	None
bin5particle241.bmp	40	None
bin5BADparticle30.bmp	41	None
bin5particle256.bmp	42	None
bin5particle304.bmp	43	None
bin5particle423.bmp	44	None
bin5particle420.bmp	45	None
bin5particle453.bmp	46	None
bin5particle177.bmp	47	None
bin5particle407.bmp	48	None
bin5particle162.bmp	49	None
bin5particle383.bmp	50	None
bin5particle266.bmp	51	None
bin5particle36.bmp	52	None
bin5particle334.bmp	53	None
bin5BADparticle82.bmp	54	None
bin5particle320.bmp	55	None
bin5particle102.bmp	56	None
bin5particle194.bmp	57	None
bin5particle328.bmp	58	None
bin5particle233.bmp	59	None
bin5particle418.bmp	60	None
bin5particle339.bmp	61	None
bin5BADparticle96.bmp	62	None
bin5particle416.bmp	63	None
bin5particle295.bmp	64	None
bin5particle267.bmp	65	None
bin5particle10.bmp	66	None
bin5particle409.bmp	67	None
bin5particle419.bmp	68	None
bin5particle362.bmp	69	None
bin5particle61.bmp	70	None
bin5particle207.bmp	71	None
bin5BADparticle25.bmp	72	None
bin5BADparticle10.bmp	73	None
bin5particle83.bmp	74	None
bin5particle228.bmp	75	None
bin5particle325.bmp	76	None
bin5BADparticle27.bmp	77	None
bin5particle113.bmp	78	None
bin5particle16.bmp	79	None
bin5particle203.bmp	80	None
bin5particle127.bmp	81	None
bin5particle132.bmp	82	None
bin5particle185.bmp	83	None
bin5BADparticle91.bmp	84	None
bin5BADparticle2.bmp	85	None
bin5particle139.bmp	86	None
bin5particle451.bmp	87	None
bin5particle305.bmp	88	None
bin5particle176.bmp	89	None
bin5particle180.bmp	90	None
bin5particle199.bmp	91	None
bin5BADparticle1.bmp	92	None
bin5particle310.bmp	93	None
bin5particle385.bmp	94	None
bin5BADparticle35.bmp	95	None
bin5particle342.bmp	96	None
bin5particle188.bmp	97	None
bin5particle287.bmp	98	None
bin5BADparticle52.bmp	99	None
79	21
