Filename	Sublocation	Perturbation
bin5particle109.bmp	0	None
bin5particle110.bmp	1	None
bin5particle111.bmp	2	None
bin5particle12.bmp	3	None
bin5particle121.bmp	4	None
bin5particle122.bmp	5	None
bin5particle130.bmp	6	None
bin5particle135.bmp	7	None
bin5particle141.bmp	8	None
bin5particle142.bmp	9	None
bin5particle159.bmp	10	None
bin5particle160.bmp	11	None
bin5particle183.bmp	12	None
bin5particle184.bmp	13	None
bin5particle193.bmp	14	None
bin5particle2.bmp	15	None
bin5particle205.bmp	16	None
bin5particle206.bmp	17	None
bin5particle216.bmp	18	None
bin5particle231.bmp	19	None
bin5particle234.bmp	20	None
bin5particle248.bmp	21	None
bin5particle251.bmp	22	None
bin5particle260.bmp	23	None
bin5particle269.bmp	24	None
bin5particle279.bmp	25	None
bin5particle281.bmp	26	None
bin5particle283.bmp	27	None
bin5particle290.bmp	28	None
bin5particle300.bmp	29	None
bin5particle302.bmp	30	None
bin5particle303.bmp	31	None
bin5particle316.bmp	32	None
bin5particle317.bmp	33	None
bin5particle324.bmp	34	None
bin5particle329.bmp	35	None
bin5particle330.bmp	36	None
bin5particle337.bmp	37	None
bin5particle340.bmp	38	None
bin5particle345.bmp	39	None
bin5particle35.bmp	40	None
bin5particle355.bmp	41	None
bin5particle356.bmp	42	None
bin5particle361.bmp	43	None
bin5particle367.bmp	44	None
bin5particle369.bmp	45	None
bin5particle39.bmp	46	None
bin5particle402.bmp	47	None
bin5particle408.bmp	48	None
bin5particle414.bmp	49	None
bin5particle415.bmp	50	None
bin5particle433.bmp	51	None
bin5particle455.bmp	52	None
bin5particle47.bmp	53	None
bin5particle56.bmp	54	None
bin5particle65.bmp	55	None
bin5particle66.bmp	56	None
bin5particle68.bmp	57	None
bin5particle78.bmp	58	None
bin5particle82.bmp	59	None
bin5particle87.bmp	60	None
blank.bmp	61	None
blank.bmp	62	None
blank.bmp	63	None
blank.bmp	64	None
blank.bmp	65	None
blank.bmp	66	None
blank.bmp	67	None
blank.bmp	68	None
blank.bmp	69	None
blank.bmp	70	None
blank.bmp	71	None
blank.bmp	72	None
blank.bmp	73	None
blank.bmp	74	None
blank.bmp	75	None
blank.bmp	76	None
blank.bmp	77	None
blank.bmp	78	None
blank.bmp	79	None
blank.bmp	80	None
blank.bmp	81	None
blank.bmp	82	None
blank.bmp	83	None
blank.bmp	84	None
blank.bmp	85	None
blank.bmp	86	None
blank.bmp	87	None
blank.bmp	88	None
blank.bmp	89	None
blank.bmp	90	None
blank.bmp	91	None
blank.bmp	92	None
blank.bmp	93	None
blank.bmp	94	None
blank.bmp	95	None
blank.bmp	96	None
blank.bmp	97	None
blank.bmp	98	None
blank.bmp	99	None
100	0
