Filename	Sublocation	Perturbation
bin5particle195.bmp	0	None
bin5particle453.bmp	1	ROTATE_90
bin5particle238.bmp	2	FLIP_TOP_BOTTOM
bin5particle143.bmp	3	ROTATE_180
bin5particle380.bmp	4	None
bin5particle78.bmp	5	FLIP_LEFT_RIGHT
bin5particle423.bmp	6	FLIP_LEFT_RIGHT
bin5BADparticle60.bmp	7	FLIP_LEFT_RIGHT
bin5BADparticle100.bmp	8	FLIP_TOP_BOTTOM
bin5particle421.bmp	9	ROTATE_270
bin5BADparticle35.bmp	10	None
bin5particle105.bmp	11	ROTATE_180
bin5particle19.bmp	12	FLIP_TOP_BOTTOM
bin5particle325.bmp	13	ROTATE_180
bin5particle29.bmp	14	ROTATE_180
bin5BADparticle6.bmp	15	FLIP_TOP_BOTTOM
bin5BADparticle75.bmp	16	None
bin5particle295.bmp	17	FLIP_TOP_BOTTOM
bin5BADparticle33.bmp	18	FLIP_TOP_BOTTOM
bin5particle87.bmp	19	None
bin5BADparticle97.bmp	20	None
bin5particle258.bmp	21	None
bin5particle110.bmp	22	ROTATE_180
bin5particle31.bmp	23	ROTATE_180
bin5particle251.bmp	24	ROTATE_180
bin5particle362.bmp	25	FLIP_LEFT_RIGHT
bin5particle300.bmp	26	ROTATE_90
bin5particle444.bmp	27	FLIP_TOP_BOTTOM
bin5particle144.bmp	28	FLIP_TOP_BOTTOM
bin5particle350.bmp	29	FLIP_TOP_BOTTOM
bin5BADparticle24.bmp	30	None
bin5particle177.bmp	31	None
bin5particle316.bmp	32	FLIP_TOP_BOTTOM
bin5particle119.bmp	33	ROTATE_90
bin5BADparticle66.bmp	34	ROTATE_270
bin5BADparticle11.bmp	35	None
bin5particle321.bmp	36	FLIP_LEFT_RIGHT
bin5BADparticle79.bmp	37	ROTATE_90
bin5particle407.bmp	38	None
bin5particle50.bmp	39	FLIP_LEFT_RIGHT
bin5particle445.bmp	40	FLIP_TOP_BOTTOM
bin5particle310.bmp	41	FLIP_LEFT_RIGHT
bin5BADparticle62.bmp	42	FLIP_LEFT_RIGHT
bin5BADparticle71.bmp	43	FLIP_TOP_BOTTOM
bin5BADparticle63.bmp	44	ROTATE_180
bin5particle97.bmp	45	ROTATE_270
bin5particle276.bmp	46	None
bin5BADparticle85.bmp	47	ROTATE_270
bin5particle269.bmp	48	FLIP_TOP_BOTTOM
bin5particle287.bmp	49	FLIP_TOP_BOTTOM
bin5BADparticle12.bmp	50	ROTATE_90
bin5particle345.bmp	51	FLIP_LEFT_RIGHT
bin5particle245.bmp	52	FLIP_TOP_BOTTOM
bin5BADparticle61.bmp	53	None
bin5particle395.bmp	54	None
bin5BADparticle25.bmp	55	None
bin5particle102.bmp	56	None
bin5particle113.bmp	57	FLIP_TOP_BOTTOM
bin5particle176.bmp	58	ROTATE_270
bin5particle179.bmp	59	None
bin5particle411.bmp	60	FLIP_TOP_BOTTOM
bin5particle315.bmp	61	None
bin5particle228.bmp	62	ROTATE_270
bin5BADparticle13.bmp	63	ROTATE_90
bin5particle243.bmp	64	FLIP_TOP_BOTTOM
bin5particle67.bmp	65	FLIP_LEFT_RIGHT
bin5BADparticle73.bmp	66	FLIP_TOP_BOTTOM
bin5particle254.bmp	67	None
bin5particle366.bmp	68	None
bin5particle346.bmp	69	None
bin5particle40.bmp	70	None
bin5particle326.bmp	71	None
bin5BADparticle80.bmp	72	ROTATE_90
bin5particle402.bmp	73	FLIP_TOP_BOTTOM
bin5BADparticle31.bmp	74	FLIP_LEFT_RIGHT
bin5particle136.bmp	75	FLIP_LEFT_RIGHT
bin5particle306.bmp	76	FLIP_LEFT_RIGHT
bin5particle278.bmp	77	FLIP_TOP_BOTTOM
bin5particle334.bmp	78	ROTATE_270
bin5particle124.bmp	79	None
bin5particle4.bmp	80	FLIP_LEFT_RIGHT
bin5particle183.bmp	81	FLIP_LEFT_RIGHT
bin5particle114.bmp	82	ROTATE_270
bin5BADparticle27.bmp	83	FLIP_LEFT_RIGHT
bin5particle329.bmp	84	None
bin5particle39.bmp	85	FLIP_TOP_BOTTOM
bin5particle449.bmp	86	FLIP_TOP_BOTTOM
bin5particle69.bmp	87	None
bin5BADparticle40.bmp	88	None
bin5BADparticle50.bmp	89	None
bin5particle81.bmp	90	None
bin5particle267.bmp	91	FLIP_LEFT_RIGHT
bin5particle91.bmp	92	FLIP_TOP_BOTTOM
bin5particle89.bmp	93	ROTATE_270
bin5particle275.bmp	94	FLIP_TOP_BOTTOM
bin5particle336.bmp	95	FLIP_LEFT_RIGHT
bin5particle274.bmp	96	FLIP_TOP_BOTTOM
bin5particle123.bmp	97	ROTATE_270
bin5particle256.bmp	98	ROTATE_90
bin5BADparticle87.bmp	99	ROTATE_270
74	26
