Filename	Sublocation	Perturbation
bin5BADparticle12.bmp	0	FLIP_TOP_BOTTOM
bin5particle164.bmp	1	None
bin5BADparticle95.bmp	2	ROTATE_90
bin5particle267.bmp	3	None
bin5particle362.bmp	4	ROTATE_90
bin5particle452.bmp	5	FLIP_LEFT_RIGHT
bin5particle256.bmp	6	ROTATE_180
bin5particle323.bmp	7	FLIP_TOP_BOTTOM
bin5BADparticle85.bmp	8	None
bin5particle278.bmp	9	None
bin5particle50.bmp	10	FLIP_TOP_BOTTOM
bin5particle243.bmp	11	FLIP_LEFT_RIGHT
bin5particle195.bmp	12	FLIP_LEFT_RIGHT
bin5particle114.bmp	13	FLIP_TOP_BOTTOM
bin5particle398.bmp	14	FLIP_TOP_BOTTOM
bin5particle124.bmp	15	None
bin5particle179.bmp	16	FLIP_LEFT_RIGHT
bin5particle262.bmp	17	None
bin5particle329.bmp	18	ROTATE_180
bin5particle411.bmp	19	None
bin5particle258.bmp	20	None
bin5particle110.bmp	21	FLIP_LEFT_RIGHT
bin5particle287.bmp	22	FLIP_TOP_BOTTOM
bin5particle136.bmp	23	None
bin5particle306.bmp	24	None
bin5particle34.bmp	25	FLIP_TOP_BOTTOM
bin5particle350.bmp	26	FLIP_LEFT_RIGHT
bin5particle29.bmp	27	None
bin5particle444.bmp	28	ROTATE_180
bin5particle97.bmp	29	FLIP_TOP_BOTTOM
bin5particle325.bmp	30	None
bin5particle326.bmp	31	FLIP_LEFT_RIGHT
bin5BADparticle57.bmp	32	None
bin5particle346.bmp	33	None
bin5particle91.bmp	34	None
bin5particle74.bmp	35	ROTATE_270
bin5BADparticle66.bmp	36	ROTATE_90
bin5particle194.bmp	37	FLIP_LEFT_RIGHT
bin5particle37.bmp	38	FLIP_TOP_BOTTOM
bin5particle19.bmp	39	ROTATE_270
bin5particle217.bmp	40	None
bin5particle295.bmp	41	FLIP_LEFT_RIGHT
bin5BADparticle20.bmp	42	None
bin5particle31.bmp	43	ROTATE_270
bin5particle402.bmp	44	FLIP_LEFT_RIGHT
bin5particle176.bmp	45	FLIP_LEFT_RIGHT
bin5particle424.bmp	46	ROTATE_90
bin5particle407.bmp	47	None
bin5particle6.bmp	48	None
bin5particle276.bmp	49	FLIP_LEFT_RIGHT
bin5particle300.bmp	50	ROTATE_90
bin5particle254.bmp	51	ROTATE_270
bin5BADparticle87.bmp	52	None
bin5particle316.bmp	53	ROTATE_180
bin5particle453.bmp	54	None
bin5particle108.bmp	55	ROTATE_180
bin5particle223.bmp	56	FLIP_LEFT_RIGHT
bin5particle107.bmp	57	None
bin5particle67.bmp	58	None
bin5particle395.bmp	59	ROTATE_180
bin5particle144.bmp	60	FLIP_LEFT_RIGHT
bin5particle123.bmp	61	None
bin5particle334.bmp	62	FLIP_TOP_BOTTOM
bin5particle310.bmp	63	None
bin5particle113.bmp	64	None
bin5particle253.bmp	65	None
bin5particle143.bmp	66	FLIP_TOP_BOTTOM
bin5particle404.bmp	67	FLIP_TOP_BOTTOM
bin5particle81.bmp	68	None
bin5particle321.bmp	69	None
bin5BADparticle13.bmp	70	None
bin5BADparticle10.bmp	71	FLIP_TOP_BOTTOM
bin5particle78.bmp	72	ROTATE_270
bin5particle251.bmp	73	FLIP_LEFT_RIGHT
bin5particle345.bmp	74	FLIP_LEFT_RIGHT
bin5BADparticle34.bmp	75	ROTATE_90
bin5particle421.bmp	76	ROTATE_180
bin5particle245.bmp	77	ROTATE_90
bin5particle4.bmp	78	ROTATE_90
bin5particle177.bmp	79	FLIP_LEFT_RIGHT
bin5particle422.bmp	80	None
bin5particle315.bmp	81	FLIP_TOP_BOTTOM
bin5particle60.bmp	82	ROTATE_180
bin5particle145.bmp	83	None
bin5particle311.bmp	84	ROTATE_90
bin5particle274.bmp	85	ROTATE_180
bin5particle380.bmp	86	FLIP_TOP_BOTTOM
bin5particle71.bmp	87	ROTATE_90
bin5particle255.bmp	88	None
bin5particle228.bmp	89	None
bin5BADparticle27.bmp	90	FLIP_LEFT_RIGHT
bin5particle336.bmp	91	None
bin5particle282.bmp	92	None
bin5particle102.bmp	93	FLIP_LEFT_RIGHT
bin5particle269.bmp	94	None
bin5particle238.bmp	95	FLIP_TOP_BOTTOM
bin5particle105.bmp	96	FLIP_TOP_BOTTOM
bin5particle275.bmp	97	None
bin5particle423.bmp	98	FLIP_LEFT_RIGHT
bin5BADparticle7.bmp	99	None
88	12
