Filename	Sublocation	Perturbation
bin5particle105.bmp	0	ROTATE_180
bin5BADparticle72.bmp	1	ROTATE_180
bin5particle177.bmp	2	ROTATE_270
bin5BADparticle46.bmp	3	FLIP_TOP_BOTTOM
bin5particle275.bmp	4	None
bin5particle87.bmp	5	None
bin5BADparticle28.bmp	6	FLIP_TOP_BOTTOM
bin5particle89.bmp	7	ROTATE_270
bin5BADparticle6.bmp	8	None
bin5BADparticle37.bmp	9	ROTATE_180
bin5particle143.bmp	10	None
bin5particle274.bmp	11	None
bin5particle395.bmp	12	None
bin5particle114.bmp	13	ROTATE_270
bin5particle245.bmp	14	ROTATE_90
bin5particle34.bmp	15	None
bin5BADparticle73.bmp	16	ROTATE_180
bin5BADparticle62.bmp	17	ROTATE_90
bin5BADparticle33.bmp	18	ROTATE_270
bin5BADparticle59.bmp	19	ROTATE_180
bin5particle195.bmp	20	None
bin5particle243.bmp	21	None
bin5BADparticle87.bmp	22	FLIP_LEFT_RIGHT
bin5particle444.bmp	23	FLIP_LEFT_RIGHT
bin5particle346.bmp	24	ROTATE_180
bin5particle424.bmp	25	None
bin5particle194.bmp	26	ROTATE_270
bin5BADparticle67.bmp	27	FLIP_TOP_BOTTOM
bin5particle217.bmp	28	None
bin5BADparticle71.bmp	29	None
bin5particle255.bmp	30	None
bin5particle300.bmp	31	FLIP_LEFT_RIGHT
bin5BADparticle14.bmp	32	ROTATE_270
bin5particle251.bmp	33	None
bin5particle223.bmp	34	FLIP_LEFT_RIGHT
bin5BADparticle10.bmp	35	ROTATE_180
bin5BADparticle24.bmp	36	ROTATE_180
bin5particle282.bmp	37	None
bin5particle316.bmp	38	ROTATE_180
bin5particle124.bmp	39	FLIP_TOP_BOTTOM
bin5particle411.bmp	40	FLIP_LEFT_RIGHT
bin5particle136.bmp	41	ROTATE_270
bin5BADparticle11.bmp	42	None
bin5particle267.bmp	43	ROTATE_180
bin5particle278.bmp	44	ROTATE_270
bin5particle81.bmp	45	None
bin5particle228.bmp	46	FLIP_TOP_BOTTOM
bin5particle452.bmp	47	FLIP_LEFT_RIGHT
bin5BADparticle29.bmp	48	FLIP_TOP_BOTTOM
bin5particle19.bmp	49	FLIP_LEFT_RIGHT
bin5particle311.bmp	50	ROTATE_180
bin5particle110.bmp	51	ROTATE_180
bin5BADparticle100.bmp	52	FLIP_TOP_BOTTOM
bin5particle310.bmp	53	FLIP_TOP_BOTTOM
bin5particle69.bmp	54	FLIP_TOP_BOTTOM
bin5particle329.bmp	55	None
bin5particle407.bmp	56	FLIP_TOP_BOTTOM
bin5particle306.bmp	57	None
bin5particle50.bmp	58	None
bin5BADparticle60.bmp	59	ROTATE_90
bin5particle78.bmp	60	None
bin5BADparticle95.bmp	61	ROTATE_180
bin5particle29.bmp	62	ROTATE_180
bin5particle258.bmp	63	None
bin5BADparticle75.bmp	64	FLIP_TOP_BOTTOM
bin5particle298.bmp	65	FLIP_LEFT_RIGHT
bin5BADparticle97.bmp	66	ROTATE_180
bin5particle350.bmp	67	FLIP_TOP_BOTTOM
bin5particle362.bmp	68	FLIP_TOP_BOTTOM
bin5particle287.bmp	69	FLIP_TOP_BOTTOM
bin5BADparticle13.bmp	70	ROTATE_270
bin5particle315.bmp	71	ROTATE_90
bin5particle39.bmp	72	FLIP_LEFT_RIGHT
bin5BADparticle27.bmp	73	FLIP_TOP_BOTTOM
bin5particle67.bmp	74	FLIP_LEFT_RIGHT
bin5BADparticle50.bmp	75	ROTATE_270
bin5particle107.bmp	76	FLIP_TOP_BOTTOM
bin5particle402.bmp	77	FLIP_LEFT_RIGHT
bin5particle91.bmp	78	None
bin5particle326.bmp	79	ROTATE_90
bin5BADparticle80.bmp	80	FLIP_LEFT_RIGHT
bin5particle119.bmp	81	None
bin5BADparticle78.bmp	82	None
bin5particle164.bmp	83	FLIP_LEFT_RIGHT
bin5particle404.bmp	84	ROTATE_180
bin5particle262.bmp	85	FLIP_TOP_BOTTOM
bin5particle60.bmp	86	FLIP_LEFT_RIGHT
bin5particle380.bmp	87	None
bin5particle421.bmp	88	None
bin5BADparticle12.bmp	89	ROTATE_180
bin5particle323.bmp	90	FLIP_TOP_BOTTOM
bin5particle97.bmp	91	ROTATE_180
bin5particle71.bmp	92	None
bin5particle325.bmp	93	ROTATE_270
bin5particle253.bmp	94	FLIP_TOP_BOTTOM
bin5particle345.bmp	95	FLIP_TOP_BOTTOM
bin5particle269.bmp	96	None
bin5particle453.bmp	97	ROTATE_270
bin5particle334.bmp	98	None
bin5particle285.bmp	99	FLIP_TOP_BOTTOM
72	28
