Filename	Sublocation	Perturbation
bin5particle339.bmp	0	None
bin5particle195.bmp	1	None
bin5BADparticle64.bmp	2	ROTATE_90
bin5particle50.bmp	3	FLIP_LEFT_RIGHT
bin5particle243.bmp	4	None
bin5particle375.bmp	5	ROTATE_180
bin5particle55.bmp	6	FLIP_TOP_BOTTOM
bin5particle103.bmp	7	FLIP_LEFT_RIGHT
bin5particle254.bmp	8	ROTATE_90
bin5BADparticle43.bmp	9	FLIP_TOP_BOTTOM
bin5particle444.bmp	10	None
bin5BADparticle90.bmp	11	None
bin5particle238.bmp	12	FLIP_LEFT_RIGHT
bin5BADparticle41.bmp	13	ROTATE_90
bin5BADparticle38.bmp	14	None
bin5particle30.bmp	15	FLIP_TOP_BOTTOM
bin5BADparticle26.bmp	16	ROTATE_270
bin5particle291.bmp	17	FLIP_TOP_BOTTOM
bin5BADparticle70.bmp	18	FLIP_LEFT_RIGHT
bin5particle280.bmp	19	FLIP_LEFT_RIGHT
bin5particle88.bmp	20	FLIP_LEFT_RIGHT
bin5BADparticle72.bmp	21	FLIP_TOP_BOTTOM
bin5particle205.bmp	22	None
bin5particle455.bmp	23	None
bin5particle211.bmp	24	ROTATE_90
bin5BADparticle89.bmp	25	None
bin5particle431.bmp	26	None
bin5BADparticle65.bmp	27	FLIP_LEFT_RIGHT
bin5BADparticle31.bmp	28	ROTATE_180
bin5particle304.bmp	29	None
bin5particle363.bmp	30	ROTATE_90
bin5BADparticle60.bmp	31	None
bin5particle68.bmp	32	FLIP_LEFT_RIGHT
bin5BADparticle33.bmp	33	None
bin5particle430.bmp	34	FLIP_TOP_BOTTOM
bin5particle143.bmp	35	FLIP_LEFT_RIGHT
bin5particle67.bmp	36	FLIP_LEFT_RIGHT
bin5BADparticle29.bmp	37	None
bin5particle208.bmp	38	None
bin5particle308.bmp	39	ROTATE_270
bin5particle169.bmp	40	ROTATE_90
bin5particle96.bmp	41	ROTATE_90
bin5BADparticle4.bmp	42	ROTATE_180
bin5particle338.bmp	43	ROTATE_90
bin5particle319.bmp	44	None
bin5particle226.bmp	45	None
bin5particle145.bmp	46	FLIP_TOP_BOTTOM
bin5particle199.bmp	47	None
bin5particle414.bmp	48	None
bin5particle395.bmp	49	FLIP_TOP_BOTTOM
bin5particle135.bmp	50	None
bin5particle2.bmp	51	ROTATE_180
bin5particle177.bmp	52	None
bin5particle79.bmp	53	None
bin5BADparticle94.bmp	54	None
bin5particle149.bmp	55	ROTATE_270
bin5particle332.bmp	56	FLIP_LEFT_RIGHT
bin5particle201.bmp	57	FLIP_LEFT_RIGHT
bin5BADparticle83.bmp	58	FLIP_LEFT_RIGHT
bin5BADparticle92.bmp	59	FLIP_LEFT_RIGHT
bin5BADparticle56.bmp	60	None
bin5particle326.bmp	61	ROTATE_180
bin5BADparticle24.bmp	62	FLIP_TOP_BOTTOM
bin5particle405.bmp	63	None
bin5BADparticle66.bmp	64	None
bin5particle156.bmp	65	FLIP_TOP_BOTTOM
bin5BADparticle3.bmp	66	None
bin5particle325.bmp	67	None
bin5particle174.bmp	68	FLIP_LEFT_RIGHT
bin5particle48.bmp	69	FLIP_LEFT_RIGHT
bin5BADparticle52.bmp	70	None
bin5particle154.bmp	71	FLIP_TOP_BOTTOM
bin5BADparticle5.bmp	72	None
bin5particle292.bmp	73	None
bin5BADparticle11.bmp	74	None
bin5BADparticle59.bmp	75	ROTATE_90
bin5particle302.bmp	76	ROTATE_180
bin5particle368.bmp	77	None
bin5particle12.bmp	78	None
bin5particle214.bmp	79	None
bin5particle95.bmp	80	None
bin5BADparticle47.bmp	81	ROTATE_180
bin5particle419.bmp	82	FLIP_TOP_BOTTOM
bin5particle359.bmp	83	None
bin5BADparticle82.bmp	84	FLIP_TOP_BOTTOM
bin5particle117.bmp	85	None
bin5particle337.bmp	86	ROTATE_90
bin5particle148.bmp	87	ROTATE_90
bin5particle229.bmp	88	None
bin5particle276.bmp	89	ROTATE_90
bin5particle197.bmp	90	ROTATE_180
bin5particle299.bmp	91	ROTATE_90
bin5particle221.bmp	92	FLIP_LEFT_RIGHT
bin5particle289.bmp	93	FLIP_LEFT_RIGHT
bin5particle361.bmp	94	None
bin5particle364.bmp	95	None
bin5particle261.bmp	96	None
bin5particle287.bmp	97	FLIP_LEFT_RIGHT
bin5BADparticle75.bmp	98	FLIP_TOP_BOTTOM
bin5BADparticle51.bmp	99	None
70	30
