Filename	Sublocation	Perturbation
bin5particle289.bmp	0	ROTATE_90
bin5BADparticle76.bmp	1	ROTATE_90
bin5particle375.bmp	2	ROTATE_270
bin5BADparticle74.bmp	3	None
bin5particle380.bmp	4	ROTATE_180
bin5BADparticle40.bmp	5	ROTATE_270
bin5BADparticle28.bmp	6	None
bin5BADparticle64.bmp	7	ROTATE_270
bin5particle284.bmp	8	None
bin5particle39.bmp	9	None
bin5particle207.bmp	10	ROTATE_180
bin5BADparticle75.bmp	11	FLIP_LEFT_RIGHT
bin5particle310.bmp	12	ROTATE_90
bin5particle296.bmp	13	None
bin5particle105.bmp	14	ROTATE_180
bin5particle438.bmp	15	None
bin5BADparticle8.bmp	16	None
bin5particle378.bmp	17	FLIP_LEFT_RIGHT
bin5particle346.bmp	18	ROTATE_180
bin5particle274.bmp	19	ROTATE_270
bin5particle35.bmp	20	None
bin5particle413.bmp	21	None
bin5particle371.bmp	22	None
bin5particle250.bmp	23	None
bin5particle388.bmp	24	ROTATE_90
bin5particle256.bmp	25	FLIP_LEFT_RIGHT
bin5particle144.bmp	26	None
bin5particle358.bmp	27	ROTATE_270
bin5particle314.bmp	28	FLIP_TOP_BOTTOM
bin5particle141.bmp	29	ROTATE_180
bin5BADparticle9.bmp	30	FLIP_TOP_BOTTOM
bin5particle221.bmp	31	ROTATE_90
bin5BADparticle85.bmp	32	ROTATE_180
bin5particle287.bmp	33	ROTATE_180
bin5BADparticle50.bmp	34	ROTATE_90
bin5BADparticle20.bmp	35	FLIP_TOP_BOTTOM
bin5BADparticle1.bmp	36	ROTATE_270
bin5particle58.bmp	37	ROTATE_180
bin5particle177.bmp	38	FLIP_LEFT_RIGHT
bin5particle226.bmp	39	FLIP_TOP_BOTTOM
bin5particle292.bmp	40	FLIP_TOP_BOTTOM
bin5particle138.bmp	41	None
bin5BADparticle67.bmp	42	FLIP_TOP_BOTTOM
bin5BADparticle16.bmp	43	FLIP_LEFT_RIGHT
bin5particle44.bmp	44	None
bin5particle57.bmp	45	ROTATE_180
bin5particle238.bmp	46	None
bin5particle154.bmp	47	ROTATE_90
bin5particle281.bmp	48	None
bin5particle30.bmp	49	ROTATE_270
bin5particle53.bmp	50	FLIP_LEFT_RIGHT
bin5BADparticle57.bmp	51	None
bin5BADparticle70.bmp	52	None
bin5particle340.bmp	53	FLIP_TOP_BOTTOM
bin5particle175.bmp	54	ROTATE_90
bin5BADparticle77.bmp	55	ROTATE_270
bin5BADparticle82.bmp	56	FLIP_LEFT_RIGHT
bin5particle230.bmp	57	ROTATE_90
bin5particle170.bmp	58	None
bin5particle448.bmp	59	ROTATE_270
bin5particle184.bmp	60	ROTATE_90
bin5particle381.bmp	61	FLIP_LEFT_RIGHT
bin5BADparticle71.bmp	62	FLIP_TOP_BOTTOM
bin5particle333.bmp	63	None
bin5particle383.bmp	64	None
bin5particle55.bmp	65	None
bin5particle247.bmp	66	None
bin5particle3.bmp	67	None
bin5particle32.bmp	68	FLIP_LEFT_RIGHT
bin5BADparticle14.bmp	69	FLIP_TOP_BOTTOM
bin5particle418.bmp	70	None
bin5BADparticle29.bmp	71	ROTATE_180
bin5particle327.bmp	72	None
bin5particle243.bmp	73	ROTATE_270
bin5particle198.bmp	74	FLIP_LEFT_RIGHT
bin5particle338.bmp	75	ROTATE_270
bin5particle242.bmp	76	None
bin5particle89.bmp	77	None
bin5particle437.bmp	78	None
bin5particle173.bmp	79	None
bin5particle131.bmp	80	None
bin5BADparticle66.bmp	81	None
bin5particle45.bmp	82	FLIP_TOP_BOTTOM
bin5BADparticle24.bmp	83	ROTATE_270
bin5particle368.bmp	84	ROTATE_180
bin5particle343.bmp	85	None
bin5particle349.bmp	86	None
bin5particle342.bmp	87	FLIP_TOP_BOTTOM
bin5particle111.bmp	88	ROTATE_180
bin5particle429.bmp	89	ROTATE_90
bin5particle427.bmp	90	FLIP_TOP_BOTTOM
bin5particle404.bmp	91	ROTATE_270
bin5particle273.bmp	92	ROTATE_90
bin5particle50.bmp	93	None
bin5particle148.bmp	94	FLIP_TOP_BOTTOM
bin5particle216.bmp	95	ROTATE_270
bin5BADparticle58.bmp	96	ROTATE_90
bin5BADparticle47.bmp	97	None
bin5particle320.bmp	98	None
bin5BADparticle26.bmp	99	None
74	26
