Filename	Sublocation	Perturbation
bin5particle23.bmp	0	None
bin5particle324.bmp	1	FLIP_TOP_BOTTOM
bin5particle156.bmp	2	ROTATE_180
bin5BADparticle75.bmp	3	ROTATE_180
bin5particle443.bmp	4	FLIP_LEFT_RIGHT
bin5particle36.bmp	5	None
bin5particle232.bmp	6	ROTATE_90
bin5BADparticle53.bmp	7	None
bin5particle413.bmp	8	None
bin5particle2.bmp	9	None
bin5particle111.bmp	10	FLIP_LEFT_RIGHT
bin5particle51.bmp	11	ROTATE_270
bin5particle162.bmp	12	ROTATE_90
bin5particle200.bmp	13	None
bin5particle207.bmp	14	None
bin5particle116.bmp	15	ROTATE_270
bin5BADparticle80.bmp	16	FLIP_LEFT_RIGHT
bin5particle171.bmp	17	None
bin5particle247.bmp	18	ROTATE_90
bin5particle292.bmp	19	FLIP_LEFT_RIGHT
bin5particle214.bmp	20	None
bin5particle154.bmp	21	ROTATE_270
bin5BADparticle92.bmp	22	ROTATE_180
bin5particle190.bmp	23	None
bin5particle360.bmp	24	FLIP_LEFT_RIGHT
bin5particle204.bmp	25	ROTATE_270
bin5particle386.bmp	26	None
bin5BADparticle37.bmp	27	None
bin5particle343.bmp	28	None
bin5particle180.bmp	29	FLIP_TOP_BOTTOM
bin5particle253.bmp	30	FLIP_TOP_BOTTOM
bin5particle117.bmp	31	None
bin5particle22.bmp	32	ROTATE_270
bin5particle35.bmp	33	ROTATE_270
bin5particle201.bmp	34	FLIP_TOP_BOTTOM
bin5particle384.bmp	35	None
bin5particle377.bmp	36	None
bin5particle114.bmp	37	FLIP_TOP_BOTTOM
bin5particle166.bmp	38	FLIP_TOP_BOTTOM
bin5particle137.bmp	39	None
bin5particle174.bmp	40	ROTATE_90
bin5particle1.bmp	41	FLIP_LEFT_RIGHT
bin5BADparticle58.bmp	42	FLIP_TOP_BOTTOM
bin5particle294.bmp	43	ROTATE_270
bin5particle364.bmp	44	ROTATE_90
bin5particle9.bmp	45	ROTATE_270
bin5particle306.bmp	46	ROTATE_180
bin5particle208.bmp	47	ROTATE_180
bin5particle233.bmp	48	None
bin5particle318.bmp	49	None
bin5particle151.bmp	50	FLIP_TOP_BOTTOM
bin5particle48.bmp	51	None
bin5particle290.bmp	52	None
bin5particle176.bmp	53	None
bin5particle186.bmp	54	ROTATE_180
bin5particle172.bmp	55	FLIP_TOP_BOTTOM
bin5particle356.bmp	56	FLIP_LEFT_RIGHT
bin5particle163.bmp	57	ROTATE_180
bin5particle139.bmp	58	FLIP_TOP_BOTTOM
bin5particle350.bmp	59	None
bin5particle456.bmp	60	None
bin5particle426.bmp	61	ROTATE_270
bin5particle281.bmp	62	ROTATE_270
bin5particle94.bmp	63	ROTATE_180
bin5particle339.bmp	64	FLIP_TOP_BOTTOM
bin5particle387.bmp	65	None
bin5particle273.bmp	66	None
bin5particle74.bmp	67	ROTATE_270
bin5particle157.bmp	68	None
bin5particle287.bmp	69	ROTATE_90
bin5particle155.bmp	70	None
bin5particle383.bmp	71	None
bin5particle238.bmp	72	None
bin5particle333.bmp	73	FLIP_LEFT_RIGHT
bin5particle368.bmp	74	None
bin5particle128.bmp	75	None
bin5particle266.bmp	76	FLIP_TOP_BOTTOM
bin5particle37.bmp	77	None
bin5particle115.bmp	78	None
bin5particle320.bmp	79	None
bin5particle295.bmp	80	ROTATE_270
bin5particle28.bmp	81	FLIP_LEFT_RIGHT
bin5particle150.bmp	82	None
bin5particle310.bmp	83	None
bin5particle54.bmp	84	FLIP_LEFT_RIGHT
bin5BADparticle31.bmp	85	FLIP_TOP_BOTTOM
bin5particle31.bmp	86	ROTATE_270
bin5particle193.bmp	87	FLIP_LEFT_RIGHT
bin5particle159.bmp	88	ROTATE_90
bin5particle280.bmp	89	None
bin5particle86.bmp	90	None
bin5particle30.bmp	91	None
bin5particle158.bmp	92	ROTATE_270
bin5particle41.bmp	93	ROTATE_90
bin5particle334.bmp	94	FLIP_LEFT_RIGHT
bin5BADparticle17.bmp	95	None
bin5particle188.bmp	96	ROTATE_180
bin5particle452.bmp	97	ROTATE_270
bin5particle136.bmp	98	FLIP_LEFT_RIGHT
bin5particle291.bmp	99	ROTATE_180
92	8
