Filename	Sublocation	Perturbation
bin5particle391.bmp	0	ROTATE_90
bin5particle389.bmp	1	FLIP_TOP_BOTTOM
bin5particle223.bmp	2	FLIP_TOP_BOTTOM
bin5particle400.bmp	3	ROTATE_180
bin5particle441.bmp	4	ROTATE_90
bin5particle351.bmp	5	ROTATE_270
bin5particle129.bmp	6	ROTATE_180
bin5particle189.bmp	7	None
bin5particle355.bmp	8	None
bin5particle366.bmp	9	None
bin5particle378.bmp	10	None
bin5particle348.bmp	11	None
bin5particle67.bmp	12	ROTATE_90
bin5particle445.bmp	13	FLIP_LEFT_RIGHT
bin5particle150.bmp	14	None
bin5particle202.bmp	15	ROTATE_180
bin5particle449.bmp	16	FLIP_TOP_BOTTOM
bin5particle404.bmp	17	None
bin5particle218.bmp	18	None
bin5particle240.bmp	19	ROTATE_180
bin5particle157.bmp	20	FLIP_TOP_BOTTOM
bin5particle47.bmp	21	ROTATE_90
bin5particle143.bmp	22	None
bin5particle141.bmp	23	FLIP_LEFT_RIGHT
bin5BADparticle90.bmp	24	FLIP_TOP_BOTTOM
bin5particle246.bmp	25	ROTATE_90
bin5BADparticle34.bmp	26	FLIP_TOP_BOTTOM
bin5particle323.bmp	27	None
bin5particle422.bmp	28	FLIP_TOP_BOTTOM
bin5particle436.bmp	29	None
bin5particle4.bmp	30	None
bin5particle188.bmp	31	ROTATE_270
bin5particle287.bmp	32	FLIP_LEFT_RIGHT
bin5particle454.bmp	33	FLIP_TOP_BOTTOM
bin5particle298.bmp	34	ROTATE_270
bin5particle153.bmp	35	FLIP_TOP_BOTTOM
bin5particle203.bmp	36	ROTATE_180
bin5particle214.bmp	37	None
bin5particle172.bmp	38	ROTATE_180
bin5particle33.bmp	39	ROTATE_180
bin5particle330.bmp	40	ROTATE_180
bin5particle49.bmp	41	FLIP_LEFT_RIGHT
bin5particle365.bmp	42	ROTATE_180
bin5particle132.bmp	43	None
bin5particle260.bmp	44	ROTATE_90
bin5particle346.bmp	45	ROTATE_180
bin5particle309.bmp	46	ROTATE_270
bin5particle54.bmp	47	ROTATE_270
bin5particle127.bmp	48	None
bin5particle283.bmp	49	None
bin5BADparticle91.bmp	50	None
bin5BADparticle12.bmp	51	FLIP_TOP_BOTTOM
bin5particle420.bmp	52	FLIP_LEFT_RIGHT
bin5particle248.bmp	53	ROTATE_270
bin5particle35.bmp	54	None
bin5particle98.bmp	55	None
bin5particle262.bmp	56	ROTATE_90
bin5particle170.bmp	57	FLIP_LEFT_RIGHT
bin5particle415.bmp	58	ROTATE_270
bin5BADparticle71.bmp	59	FLIP_LEFT_RIGHT
bin5particle108.bmp	60	None
bin5particle334.bmp	61	ROTATE_270
bin5particle174.bmp	62	None
bin5particle337.bmp	63	ROTATE_90
bin5BADparticle63.bmp	64	FLIP_LEFT_RIGHT
bin5particle382.bmp	65	None
bin5particle194.bmp	66	FLIP_TOP_BOTTOM
bin5BADparticle17.bmp	67	ROTATE_180
bin5particle289.bmp	68	FLIP_TOP_BOTTOM
bin5particle160.bmp	69	FLIP_LEFT_RIGHT
bin5particle336.bmp	70	None
bin5particle97.bmp	71	ROTATE_90
bin5particle107.bmp	72	FLIP_TOP_BOTTOM
bin5particle191.bmp	73	ROTATE_270
bin5particle271.bmp	74	ROTATE_180
bin5particle58.bmp	75	None
bin5particle125.bmp	76	ROTATE_90
bin5particle312.bmp	77	None
bin5particle36.bmp	78	ROTATE_270
bin5particle138.bmp	79	ROTATE_180
bin5particle381.bmp	80	ROTATE_90
bin5particle426.bmp	81	FLIP_TOP_BOTTOM
bin5particle321.bmp	82	None
bin5particle117.bmp	83	FLIP_LEFT_RIGHT
bin5particle427.bmp	84	None
bin5particle83.bmp	85	FLIP_LEFT_RIGHT
bin5particle333.bmp	86	None
bin5particle185.bmp	87	ROTATE_180
bin5particle280.bmp	88	ROTATE_90
bin5particle149.bmp	89	ROTATE_90
bin5particle80.bmp	90	None
bin5particle180.bmp	91	FLIP_TOP_BOTTOM
bin5particle332.bmp	92	FLIP_LEFT_RIGHT
bin5BADparticle24.bmp	93	None
bin5particle164.bmp	94	None
bin5particle393.bmp	95	None
bin5particle210.bmp	96	ROTATE_270
bin5particle376.bmp	97	None
bin5particle338.bmp	98	ROTATE_270
bin5particle229.bmp	99	FLIP_LEFT_RIGHT
92	8
