Filename	Sublocation	Perturbation
bin5particle151.bmp	0	FLIP_TOP_BOTTOM
bin5particle278.bmp	1	None
bin5particle174.bmp	2	FLIP_LEFT_RIGHT
bin5particle137.bmp	3	None
bin5particle215.bmp	4	ROTATE_90
bin5particle322.bmp	5	ROTATE_90
bin5particle16.bmp	6	None
bin5BADparticle50.bmp	7	FLIP_TOP_BOTTOM
bin5particle440.bmp	8	FLIP_LEFT_RIGHT
bin5particle168.bmp	9	ROTATE_270
bin5BADparticle80.bmp	10	FLIP_TOP_BOTTOM
bin5particle350.bmp	11	None
bin5particle80.bmp	12	ROTATE_270
bin5particle13.bmp	13	None
bin5particle245.bmp	14	ROTATE_270
bin5particle45.bmp	15	ROTATE_270
bin5particle32.bmp	16	ROTATE_180
bin5particle451.bmp	17	None
bin5particle417.bmp	18	FLIP_TOP_BOTTOM
bin5particle446.bmp	19	None
bin5BADparticle22.bmp	20	FLIP_TOP_BOTTOM
bin5particle147.bmp	21	None
bin5particle229.bmp	22	FLIP_TOP_BOTTOM
bin5particle44.bmp	23	FLIP_LEFT_RIGHT
bin5particle116.bmp	24	FLIP_LEFT_RIGHT
bin5particle177.bmp	25	FLIP_LEFT_RIGHT
bin5particle342.bmp	26	FLIP_TOP_BOTTOM
bin5particle40.bmp	27	None
bin5particle271.bmp	28	FLIP_LEFT_RIGHT
bin5particle319.bmp	29	FLIP_LEFT_RIGHT
bin5BADparticle78.bmp	30	None
bin5BADparticle51.bmp	31	FLIP_LEFT_RIGHT
bin5BADparticle86.bmp	32	ROTATE_270
bin5BADparticle58.bmp	33	None
bin5particle366.bmp	34	FLIP_LEFT_RIGHT
bin5BADparticle64.bmp	35	None
bin5BADparticle84.bmp	36	ROTATE_270
bin5particle216.bmp	37	None
bin5particle49.bmp	38	None
bin5particle454.bmp	39	FLIP_TOP_BOTTOM
bin5BADparticle19.bmp	40	None
bin5particle285.bmp	41	FLIP_LEFT_RIGHT
bin5particle293.bmp	42	ROTATE_180
bin5particle188.bmp	43	FLIP_LEFT_RIGHT
bin5particle259.bmp	44	FLIP_TOP_BOTTOM
bin5BADparticle55.bmp	45	FLIP_LEFT_RIGHT
bin5BADparticle72.bmp	46	ROTATE_270
bin5BADparticle91.bmp	47	FLIP_LEFT_RIGHT
bin5particle144.bmp	48	FLIP_LEFT_RIGHT
bin5particle247.bmp	49	ROTATE_270
bin5particle241.bmp	50	None
bin5particle181.bmp	51	None
bin5particle388.bmp	52	ROTATE_90
bin5particle139.bmp	53	FLIP_LEFT_RIGHT
bin5particle312.bmp	54	ROTATE_180
bin5particle149.bmp	55	None
bin5BADparticle23.bmp	56	FLIP_LEFT_RIGHT
bin5BADparticle87.bmp	57	ROTATE_270
bin5particle254.bmp	58	ROTATE_180
bin5particle154.bmp	59	ROTATE_90
bin5particle84.bmp	60	FLIP_TOP_BOTTOM
bin5particle456.bmp	61	ROTATE_270
bin5BADparticle6.bmp	62	FLIP_LEFT_RIGHT
bin5particle267.bmp	63	None
bin5BADparticle16.bmp	64	None
bin5particle108.bmp	65	FLIP_LEFT_RIGHT
bin5particle33.bmp	66	ROTATE_180
bin5BADparticle71.bmp	67	FLIP_TOP_BOTTOM
bin5particle66.bmp	68	None
bin5particle300.bmp	69	FLIP_LEFT_RIGHT
bin5particle357.bmp	70	None
bin5BADparticle76.bmp	71	FLIP_LEFT_RIGHT
bin5particle317.bmp	72	FLIP_LEFT_RIGHT
bin5particle444.bmp	73	None
bin5particle38.bmp	74	FLIP_LEFT_RIGHT
bin5particle132.bmp	75	None
bin5particle273.bmp	76	FLIP_TOP_BOTTOM
bin5particle298.bmp	77	FLIP_LEFT_RIGHT
bin5particle163.bmp	78	FLIP_TOP_BOTTOM
bin5particle291.bmp	79	None
bin5BADparticle68.bmp	80	ROTATE_270
bin5particle73.bmp	81	FLIP_TOP_BOTTOM
bin5particle159.bmp	82	None
bin5particle236.bmp	83	None
bin5particle392.bmp	84	None
bin5BADparticle42.bmp	85	FLIP_TOP_BOTTOM
bin5particle67.bmp	86	None
bin5BADparticle63.bmp	87	ROTATE_270
bin5particle335.bmp	88	ROTATE_90
bin5particle292.bmp	89	None
bin5particle383.bmp	90	None
bin5particle190.bmp	91	FLIP_LEFT_RIGHT
bin5BADparticle62.bmp	92	FLIP_TOP_BOTTOM
bin5particle394.bmp	93	None
bin5particle296.bmp	94	FLIP_TOP_BOTTOM
bin5BADparticle37.bmp	95	FLIP_LEFT_RIGHT
bin5particle7.bmp	96	FLIP_LEFT_RIGHT
bin5particle281.bmp	97	FLIP_TOP_BOTTOM
bin5BADparticle46.bmp	98	None
bin5BADparticle4.bmp	99	FLIP_LEFT_RIGHT
74	26
