Filename	Sublocation	Perturbation
bin5particle335.bmp	0	None
bin5particle177.bmp	1	FLIP_LEFT_RIGHT
bin5particle36.bmp	2	FLIP_LEFT_RIGHT
bin5BADparticle21.bmp	3	FLIP_LEFT_RIGHT
bin5particle237.bmp	4	None
bin5particle108.bmp	5	FLIP_LEFT_RIGHT
bin5particle216.bmp	6	ROTATE_180
bin5particle78.bmp	7	ROTATE_270
bin5particle453.bmp	8	None
bin5particle22.bmp	9	None
bin5particle371.bmp	10	None
bin5particle142.bmp	11	ROTATE_90
bin5particle440.bmp	12	None
bin5particle67.bmp	13	FLIP_TOP_BOTTOM
bin5particle207.bmp	14	ROTATE_90
bin5particle324.bmp	15	ROTATE_270
bin5particle386.bmp	16	FLIP_TOP_BOTTOM
bin5BADparticle64.bmp	17	ROTATE_90
bin5particle447.bmp	18	None
bin5particle405.bmp	19	None
bin5particle132.bmp	20	None
bin5particle176.bmp	21	None
bin5particle90.bmp	22	None
bin5particle441.bmp	23	None
bin5particle436.bmp	24	FLIP_TOP_BOTTOM
bin5particle146.bmp	25	None
bin5BADparticle24.bmp	26	None
bin5particle116.bmp	27	FLIP_TOP_BOTTOM
bin5particle97.bmp	28	FLIP_TOP_BOTTOM
bin5particle430.bmp	29	None
bin5particle109.bmp	30	FLIP_LEFT_RIGHT
bin5particle372.bmp	31	None
bin5particle178.bmp	32	FLIP_TOP_BOTTOM
bin5BADparticle41.bmp	33	FLIP_LEFT_RIGHT
bin5particle17.bmp	34	FLIP_TOP_BOTTOM
bin5particle421.bmp	35	ROTATE_270
bin5particle437.bmp	36	ROTATE_270
bin5BADparticle84.bmp	37	ROTATE_270
bin5particle242.bmp	38	ROTATE_180
bin5particle115.bmp	39	None
bin5BADparticle18.bmp	40	None
bin5particle96.bmp	41	ROTATE_180
bin5particle217.bmp	42	ROTATE_90
bin5particle8.bmp	43	ROTATE_90
bin5particle355.bmp	44	ROTATE_90
bin5particle218.bmp	45	ROTATE_180
bin5BADparticle32.bmp	46	FLIP_TOP_BOTTOM
bin5particle65.bmp	47	ROTATE_270
bin5particle412.bmp	48	None
bin5particle358.bmp	49	FLIP_TOP_BOTTOM
bin5particle95.bmp	50	None
bin5BADparticle12.bmp	51	ROTATE_90
bin5particle6.bmp	52	None
bin5particle406.bmp	53	FLIP_TOP_BOTTOM
bin5particle326.bmp	54	ROTATE_90
bin5particle5.bmp	55	None
bin5BADparticle13.bmp	56	None
bin5particle126.bmp	57	None
bin5particle163.bmp	58	ROTATE_90
bin5particle188.bmp	59	ROTATE_90
bin5particle293.bmp	60	ROTATE_180
bin5particle69.bmp	61	None
bin5particle249.bmp	62	FLIP_TOP_BOTTOM
bin5particle331.bmp	63	None
bin5particle21.bmp	64	None
bin5particle367.bmp	65	FLIP_LEFT_RIGHT
bin5particle122.bmp	66	ROTATE_180
bin5particle363.bmp	67	ROTATE_180
bin5particle209.bmp	68	ROTATE_90
bin5particle314.bmp	69	FLIP_LEFT_RIGHT
bin5particle309.bmp	70	FLIP_TOP_BOTTOM
bin5particle192.bmp	71	None
bin5particle110.bmp	72	FLIP_TOP_BOTTOM
bin5particle449.bmp	73	FLIP_TOP_BOTTOM
bin5particle432.bmp	74	FLIP_LEFT_RIGHT
bin5particle349.bmp	75	None
bin5particle384.bmp	76	ROTATE_180
bin5BADparticle53.bmp	77	None
bin5particle240.bmp	78	None
bin5particle123.bmp	79	FLIP_TOP_BOTTOM
bin5particle268.bmp	80	FLIP_TOP_BOTTOM
bin5particle80.bmp	81	FLIP_LEFT_RIGHT
bin5particle333.bmp	82	ROTATE_270
bin5BADparticle25.bmp	83	ROTATE_90
bin5particle234.bmp	84	None
bin5particle31.bmp	85	None
bin5particle344.bmp	86	None
bin5particle180.bmp	87	FLIP_TOP_BOTTOM
bin5particle222.bmp	88	None
bin5particle214.bmp	89	FLIP_TOP_BOTTOM
bin5BADparticle91.bmp	90	FLIP_LEFT_RIGHT
bin5particle431.bmp	91	FLIP_LEFT_RIGHT
bin5particle426.bmp	92	FLIP_TOP_BOTTOM
bin5particle18.bmp	93	FLIP_TOP_BOTTOM
bin5particle273.bmp	94	ROTATE_180
bin5particle297.bmp	95	FLIP_LEFT_RIGHT
bin5particle201.bmp	96	ROTATE_180
bin5BADparticle61.bmp	97	ROTATE_180
bin5particle315.bmp	98	ROTATE_90
bin5particle245.bmp	99	ROTATE_180
87	13
