Filename	Sublocation	Perturbation
bin5BADparticle66.bmp	0	ROTATE_270
bin5particle270.bmp	1	ROTATE_180
bin5particle199.bmp	2	ROTATE_180
bin5particle287.bmp	3	ROTATE_270
bin5particle455.bmp	4	FLIP_LEFT_RIGHT
bin5particle308.bmp	5	ROTATE_90
bin5particle88.bmp	6	None
bin5BADparticle10.bmp	7	None
bin5particle46.bmp	8	ROTATE_180
bin5BADparticle32.bmp	9	FLIP_TOP_BOTTOM
bin5particle356.bmp	10	FLIP_TOP_BOTTOM
bin5BADparticle88.bmp	11	ROTATE_270
bin5particle213.bmp	12	ROTATE_270
bin5particle191.bmp	13	ROTATE_180
bin5BADparticle12.bmp	14	None
bin5particle236.bmp	15	ROTATE_270
bin5BADparticle77.bmp	16	ROTATE_180
bin5particle328.bmp	17	ROTATE_270
bin5BADparticle89.bmp	18	None
bin5particle128.bmp	19	ROTATE_270
bin5particle454.bmp	20	None
bin5particle73.bmp	21	ROTATE_180
bin5particle22.bmp	22	FLIP_TOP_BOTTOM
bin5BADparticle15.bmp	23	ROTATE_90
bin5particle201.bmp	24	ROTATE_180
bin5particle143.bmp	25	None
bin5particle64.bmp	26	FLIP_TOP_BOTTOM
bin5particle250.bmp	27	ROTATE_180
bin5particle305.bmp	28	ROTATE_180
bin5particle375.bmp	29	ROTATE_90
bin5particle226.bmp	30	ROTATE_180
bin5particle230.bmp	31	None
bin5particle232.bmp	32	FLIP_LEFT_RIGHT
bin5BADparticle18.bmp	33	ROTATE_270
bin5BADparticle36.bmp	34	ROTATE_90
bin5BADparticle76.bmp	35	ROTATE_270
bin5particle275.bmp	36	None
bin5BADparticle45.bmp	37	FLIP_TOP_BOTTOM
bin5BADparticle27.bmp	38	ROTATE_90
bin5BADparticle65.bmp	39	FLIP_LEFT_RIGHT
bin5particle255.bmp	40	FLIP_TOP_BOTTOM
bin5particle346.bmp	41	FLIP_TOP_BOTTOM
bin5particle8.bmp	42	ROTATE_180
bin5particle105.bmp	43	None
bin5particle403.bmp	44	None
bin5BADparticle61.bmp	45	FLIP_TOP_BOTTOM
bin5particle153.bmp	46	ROTATE_90
bin5particle207.bmp	47	FLIP_TOP_BOTTOM
bin5BADparticle28.bmp	48	None
bin5BADparticle2.bmp	49	FLIP_TOP_BOTTOM
bin5particle385.bmp	50	None
bin5particle42.bmp	51	None
bin5particle25.bmp	52	ROTATE_270
bin5particle138.bmp	53	None
bin5particle137.bmp	54	None
bin5particle418.bmp	55	None
bin5particle185.bmp	56	FLIP_LEFT_RIGHT
bin5particle334.bmp	57	FLIP_LEFT_RIGHT
bin5particle376.bmp	58	FLIP_LEFT_RIGHT
bin5particle311.bmp	59	None
bin5particle70.bmp	60	FLIP_TOP_BOTTOM
bin5particle446.bmp	61	None
bin5particle242.bmp	62	None
bin5particle179.bmp	63	None
bin5particle176.bmp	64	None
bin5particle257.bmp	65	ROTATE_90
bin5particle452.bmp	66	None
bin5particle298.bmp	67	FLIP_LEFT_RIGHT
bin5particle370.bmp	68	None
bin5particle110.bmp	69	FLIP_LEFT_RIGHT
bin5particle3.bmp	70	ROTATE_180
bin5BADparticle81.bmp	71	None
bin5particle304.bmp	72	FLIP_TOP_BOTTOM
bin5particle61.bmp	73	None
bin5BADparticle67.bmp	74	FLIP_TOP_BOTTOM
bin5BADparticle20.bmp	75	ROTATE_270
bin5BADparticle56.bmp	76	None
bin5BADparticle82.bmp	77	ROTATE_180
bin5particle383.bmp	78	FLIP_TOP_BOTTOM
bin5particle84.bmp	79	FLIP_TOP_BOTTOM
bin5particle379.bmp	80	None
bin5BADparticle46.bmp	81	FLIP_TOP_BOTTOM
bin5particle219.bmp	82	ROTATE_180
bin5BADparticle97.bmp	83	None
bin5particle315.bmp	84	ROTATE_180
bin5particle366.bmp	85	None
bin5particle220.bmp	86	ROTATE_270
bin5BADparticle22.bmp	87	ROTATE_180
bin5BADparticle33.bmp	88	None
bin5particle27.bmp	89	None
bin5particle447.bmp	90	None
bin5particle358.bmp	91	FLIP_TOP_BOTTOM
bin5BADparticle80.bmp	92	None
bin5particle52.bmp	93	None
bin5particle37.bmp	94	ROTATE_90
bin5particle55.bmp	95	None
bin5particle40.bmp	96	None
bin5particle438.bmp	97	None
bin5particle316.bmp	98	FLIP_LEFT_RIGHT
bin5particle373.bmp	99	ROTATE_90
73	27
