Filename	Sublocation	Perturbation
bin5BADparticle70.bmp	0	FLIP_LEFT_RIGHT
bin5BADparticle74.bmp	1	None
bin5particle122.bmp	2	FLIP_TOP_BOTTOM
bin5particle420.bmp	3	None
bin5particle427.bmp	4	FLIP_LEFT_RIGHT
bin5particle409.bmp	5	ROTATE_90
bin5particle156.bmp	6	ROTATE_180
bin5particle148.bmp	7	FLIP_LEFT_RIGHT
bin5particle77.bmp	8	FLIP_LEFT_RIGHT
bin5particle440.bmp	9	None
bin5particle197.bmp	10	ROTATE_180
bin5particle270.bmp	11	None
bin5BADparticle5.bmp	12	ROTATE_90
bin5particle416.bmp	13	FLIP_TOP_BOTTOM
bin5BADparticle11.bmp	14	ROTATE_180
bin5particle55.bmp	15	FLIP_LEFT_RIGHT
bin5particle172.bmp	16	FLIP_LEFT_RIGHT
bin5particle312.bmp	17	None
bin5particle130.bmp	18	FLIP_TOP_BOTTOM
bin5BADparticle92.bmp	19	None
bin5particle225.bmp	20	FLIP_TOP_BOTTOM
bin5particle272.bmp	21	ROTATE_270
bin5particle384.bmp	22	ROTATE_90
bin5BADparticle51.bmp	23	FLIP_LEFT_RIGHT
bin5particle337.bmp	24	ROTATE_270
bin5particle177.bmp	25	ROTATE_180
bin5particle68.bmp	26	ROTATE_270
bin5particle328.bmp	27	FLIP_TOP_BOTTOM
bin5particle14.bmp	28	ROTATE_270
bin5particle436.bmp	29	None
bin5particle135.bmp	30	ROTATE_270
bin5particle219.bmp	31	FLIP_LEFT_RIGHT
bin5particle256.bmp	32	None
bin5particle454.bmp	33	None
bin5particle431.bmp	34	None
bin5BADparticle48.bmp	35	None
bin5particle400.bmp	36	FLIP_TOP_BOTTOM
bin5particle387.bmp	37	ROTATE_90
bin5particle460.bmp	38	ROTATE_90
bin5particle351.bmp	39	FLIP_LEFT_RIGHT
bin5particle446.bmp	40	FLIP_LEFT_RIGHT
bin5particle100.bmp	41	None
bin5particle268.bmp	42	ROTATE_270
bin5particle362.bmp	43	ROTATE_180
bin5BADparticle38.bmp	44	FLIP_LEFT_RIGHT
bin5BADparticle72.bmp	45	FLIP_LEFT_RIGHT
bin5particle246.bmp	46	ROTATE_270
bin5BADparticle60.bmp	47	ROTATE_90
bin5BADparticle49.bmp	48	FLIP_LEFT_RIGHT
bin5particle221.bmp	49	ROTATE_180
bin5particle62.bmp	50	None
bin5particle284.bmp	51	None
bin5particle151.bmp	52	None
bin5particle211.bmp	53	FLIP_TOP_BOTTOM
bin5particle42.bmp	54	FLIP_TOP_BOTTOM
bin5BADparticle24.bmp	55	None
bin5particle398.bmp	56	FLIP_LEFT_RIGHT
bin5particle249.bmp	57	None
bin5particle102.bmp	58	None
bin5particle346.bmp	59	FLIP_LEFT_RIGHT
bin5particle323.bmp	60	ROTATE_90
bin5particle214.bmp	61	FLIP_TOP_BOTTOM
bin5particle81.bmp	62	None
bin5BADparticle86.bmp	63	None
bin5particle383.bmp	64	FLIP_LEFT_RIGHT
bin5particle185.bmp	65	None
bin5particle4.bmp	66	ROTATE_270
bin5particle258.bmp	67	None
bin5particle49.bmp	68	FLIP_LEFT_RIGHT
bin5particle142.bmp	69	None
bin5particle43.bmp	70	FLIP_TOP_BOTTOM
bin5particle307.bmp	71	ROTATE_90
bin5particle64.bmp	72	ROTATE_270
bin5particle273.bmp	73	ROTATE_180
bin5particle7.bmp	74	ROTATE_270
bin5particle350.bmp	75	ROTATE_270
bin5particle195.bmp	76	FLIP_TOP_BOTTOM
bin5particle428.bmp	77	None
bin5particle146.bmp	78	None
bin5particle82.bmp	79	FLIP_LEFT_RIGHT
bin5particle159.bmp	80	FLIP_LEFT_RIGHT
bin5particle174.bmp	81	FLIP_TOP_BOTTOM
bin5particle222.bmp	82	None
bin5particle126.bmp	83	FLIP_LEFT_RIGHT
bin5particle33.bmp	84	None
bin5particle73.bmp	85	None
bin5particle87.bmp	86	ROTATE_270
bin5particle320.bmp	87	None
bin5particle455.bmp	88	ROTATE_270
bin5particle184.bmp	89	ROTATE_180
bin5particle8.bmp	90	FLIP_LEFT_RIGHT
bin5particle240.bmp	91	None
bin5particle97.bmp	92	ROTATE_90
bin5particle200.bmp	93	ROTATE_90
bin5particle293.bmp	94	None
bin5BADparticle73.bmp	95	ROTATE_270
bin5particle134.bmp	96	None
bin5particle176.bmp	97	ROTATE_90
bin5particle360.bmp	98	ROTATE_270
bin5particle286.bmp	99	None
86	14
