Filename	Sublocation	Perturbation
bin5particle123.bmp	0	None
bin5particle27.bmp	1	ROTATE_270
bin5particle175.bmp	2	FLIP_LEFT_RIGHT
bin5particle190.bmp	3	None
bin5particle321.bmp	4	None
bin5particle78.bmp	5	FLIP_LEFT_RIGHT
bin5particle187.bmp	6	ROTATE_180
bin5BADparticle90.bmp	7	None
bin5particle456.bmp	8	FLIP_LEFT_RIGHT
bin5particle214.bmp	9	ROTATE_270
bin5particle403.bmp	10	None
bin5particle273.bmp	11	None
bin5particle431.bmp	12	FLIP_TOP_BOTTOM
bin5particle208.bmp	13	FLIP_LEFT_RIGHT
bin5particle160.bmp	14	FLIP_TOP_BOTTOM
bin5particle392.bmp	15	ROTATE_180
bin5BADparticle37.bmp	16	FLIP_LEFT_RIGHT
bin5particle289.bmp	17	FLIP_LEFT_RIGHT
bin5particle296.bmp	18	ROTATE_270
bin5particle140.bmp	19	None
bin5particle262.bmp	20	FLIP_TOP_BOTTOM
bin5particle452.bmp	21	FLIP_LEFT_RIGHT
bin5BADparticle52.bmp	22	None
bin5particle422.bmp	23	ROTATE_180
bin5particle155.bmp	24	None
bin5particle95.bmp	25	FLIP_TOP_BOTTOM
bin5particle52.bmp	26	ROTATE_180
bin5particle277.bmp	27	FLIP_TOP_BOTTOM
bin5BADparticle72.bmp	28	FLIP_TOP_BOTTOM
bin5particle41.bmp	29	ROTATE_90
bin5particle445.bmp	30	FLIP_TOP_BOTTOM
bin5particle386.bmp	31	None
bin5particle363.bmp	32	None
bin5particle80.bmp	33	ROTATE_180
bin5particle37.bmp	34	None
bin5particle29.bmp	35	ROTATE_90
bin5particle362.bmp	36	ROTATE_180
bin5particle418.bmp	37	ROTATE_180
bin5BADparticle80.bmp	38	ROTATE_180
bin5particle74.bmp	39	ROTATE_180
bin5particle290.bmp	40	ROTATE_270
bin5particle306.bmp	41	None
bin5particle413.bmp	42	FLIP_TOP_BOTTOM
bin5particle177.bmp	43	ROTATE_270
bin5particle412.bmp	44	FLIP_TOP_BOTTOM
bin5particle253.bmp	45	ROTATE_180
bin5particle223.bmp	46	ROTATE_270
bin5particle136.bmp	47	ROTATE_180
bin5particle84.bmp	48	None
bin5BADparticle79.bmp	49	None
bin5particle63.bmp	50	FLIP_LEFT_RIGHT
bin5particle420.bmp	51	ROTATE_180
bin5particle454.bmp	52	FLIP_TOP_BOTTOM
bin5particle348.bmp	53	FLIP_TOP_BOTTOM
bin5BADparticle28.bmp	54	ROTATE_270
bin5particle461.bmp	55	ROTATE_90
bin5particle185.bmp	56	ROTATE_270
bin5particle216.bmp	57	ROTATE_270
bin5particle88.bmp	58	FLIP_LEFT_RIGHT
bin5particle3.bmp	59	None
bin5particle129.bmp	60	ROTATE_180
bin5particle269.bmp	61	None
bin5BADparticle57.bmp	62	ROTATE_180
bin5particle152.bmp	63	FLIP_TOP_BOTTOM
bin5particle414.bmp	64	FLIP_LEFT_RIGHT
bin5particle293.bmp	65	ROTATE_90
bin5particle368.bmp	66	FLIP_LEFT_RIGHT
bin5particle172.bmp	67	ROTATE_270
bin5particle98.bmp	68	FLIP_TOP_BOTTOM
bin5particle68.bmp	69	FLIP_LEFT_RIGHT
bin5BADparticle74.bmp	70	None
bin5particle381.bmp	71	ROTATE_90
bin5particle75.bmp	72	ROTATE_90
bin5particle183.bmp	73	FLIP_TOP_BOTTOM
bin5BADparticle29.bmp	74	None
bin5particle189.bmp	75	None
bin5particle298.bmp	76	ROTATE_270
bin5particle411.bmp	77	None
bin5particle99.bmp	78	None
bin5particle361.bmp	79	ROTATE_90
bin5particle85.bmp	80	None
bin5particle387.bmp	81	None
bin5particle248.bmp	82	ROTATE_180
bin5particle329.bmp	83	ROTATE_270
bin5particle219.bmp	84	FLIP_TOP_BOTTOM
bin5particle159.bmp	85	FLIP_TOP_BOTTOM
bin5BADparticle9.bmp	86	FLIP_TOP_BOTTOM
bin5particle9.bmp	87	None
bin5particle436.bmp	88	FLIP_LEFT_RIGHT
bin5particle383.bmp	89	ROTATE_270
bin5particle437.bmp	90	ROTATE_270
bin5particle236.bmp	91	ROTATE_270
bin5particle7.bmp	92	ROTATE_180
bin5BADparticle22.bmp	93	FLIP_LEFT_RIGHT
bin5particle406.bmp	94	ROTATE_90
bin5BADparticle95.bmp	95	None
bin5particle119.bmp	96	None
bin5BADparticle97.bmp	97	ROTATE_180
bin5particle59.bmp	98	ROTATE_90
bin5particle146.bmp	99	ROTATE_270
86	14
