Filename	Sublocation	Perturbation
bin5particle257.bmp	0	None
bin5BADparticle27.bmp	1	None
bin5particle21.bmp	2	None
bin5particle419.bmp	3	FLIP_TOP_BOTTOM
bin5particle237.bmp	4	FLIP_TOP_BOTTOM
bin5particle311.bmp	5	ROTATE_90
bin5particle297.bmp	6	ROTATE_180
bin5particle444.bmp	7	FLIP_TOP_BOTTOM
bin5BADparticle21.bmp	8	FLIP_LEFT_RIGHT
bin5particle88.bmp	9	ROTATE_90
bin5particle56.bmp	10	None
bin5particle72.bmp	11	None
bin5particle274.bmp	12	FLIP_TOP_BOTTOM
bin5particle87.bmp	13	FLIP_LEFT_RIGHT
bin5particle258.bmp	14	None
bin5particle11.bmp	15	ROTATE_180
bin5particle65.bmp	16	FLIP_TOP_BOTTOM
bin5particle230.bmp	17	FLIP_LEFT_RIGHT
bin5particle376.bmp	18	None
bin5particle356.bmp	19	ROTATE_180
bin5particle251.bmp	20	FLIP_TOP_BOTTOM
bin5particle240.bmp	21	FLIP_TOP_BOTTOM
bin5particle117.bmp	22	None
bin5particle238.bmp	23	None
bin5particle342.bmp	24	FLIP_LEFT_RIGHT
bin5particle121.bmp	25	None
bin5particle349.bmp	26	ROTATE_90
bin5particle375.bmp	27	None
bin5particle111.bmp	28	None
bin5particle73.bmp	29	ROTATE_270
bin5particle158.bmp	30	None
bin5particle131.bmp	31	ROTATE_270
bin5particle459.bmp	32	None
bin5particle294.bmp	33	FLIP_LEFT_RIGHT
bin5BADparticle9.bmp	34	ROTATE_90
bin5particle116.bmp	35	None
bin5particle330.bmp	36	FLIP_LEFT_RIGHT
bin5particle351.bmp	37	None
bin5particle360.bmp	38	FLIP_TOP_BOTTOM
bin5particle298.bmp	39	FLIP_TOP_BOTTOM
bin5particle363.bmp	40	ROTATE_270
bin5particle185.bmp	41	ROTATE_270
bin5particle50.bmp	42	ROTATE_270
bin5particle378.bmp	43	None
bin5BADparticle99.bmp	44	ROTATE_180
bin5particle273.bmp	45	ROTATE_270
bin5BADparticle86.bmp	46	FLIP_TOP_BOTTOM
bin5particle147.bmp	47	FLIP_LEFT_RIGHT
bin5particle322.bmp	48	FLIP_TOP_BOTTOM
bin5particle93.bmp	49	None
bin5particle210.bmp	50	FLIP_LEFT_RIGHT
bin5particle410.bmp	51	None
bin5particle42.bmp	52	ROTATE_90
bin5particle16.bmp	53	None
bin5particle94.bmp	54	None
bin5particle53.bmp	55	ROTATE_270
bin5particle84.bmp	56	None
bin5particle29.bmp	57	FLIP_TOP_BOTTOM
bin5particle314.bmp	58	FLIP_LEFT_RIGHT
bin5particle19.bmp	59	None
bin5particle61.bmp	60	None
bin5particle164.bmp	61	FLIP_TOP_BOTTOM
bin5particle51.bmp	62	ROTATE_270
bin5particle440.bmp	63	ROTATE_180
bin5particle316.bmp	64	ROTATE_270
bin5particle30.bmp	65	ROTATE_180
bin5particle193.bmp	66	ROTATE_180
bin5particle70.bmp	67	FLIP_TOP_BOTTOM
bin5particle162.bmp	68	ROTATE_180
bin5particle395.bmp	69	FLIP_TOP_BOTTOM
bin5particle194.bmp	70	ROTATE_90
bin5particle195.bmp	71	FLIP_TOP_BOTTOM
bin5BADparticle54.bmp	72	None
bin5particle381.bmp	73	FLIP_LEFT_RIGHT
bin5particle323.bmp	74	None
bin5particle63.bmp	75	ROTATE_90
bin5particle310.bmp	76	None
bin5particle150.bmp	77	None
bin5particle166.bmp	78	FLIP_TOP_BOTTOM
bin5particle129.bmp	79	FLIP_LEFT_RIGHT
bin5particle189.bmp	80	FLIP_TOP_BOTTOM
bin5particle122.bmp	81	ROTATE_270
bin5particle180.bmp	82	FLIP_TOP_BOTTOM
bin5particle451.bmp	83	ROTATE_270
bin5particle132.bmp	84	FLIP_TOP_BOTTOM
bin5particle358.bmp	85	FLIP_LEFT_RIGHT
bin5particle333.bmp	86	FLIP_TOP_BOTTOM
bin5BADparticle52.bmp	87	FLIP_TOP_BOTTOM
bin5particle418.bmp	88	ROTATE_90
bin5particle167.bmp	89	ROTATE_90
bin5particle33.bmp	90	FLIP_TOP_BOTTOM
bin5particle110.bmp	91	None
bin5particle328.bmp	92	None
bin5BADparticle12.bmp	93	ROTATE_270
bin5particle81.bmp	94	FLIP_LEFT_RIGHT
bin5particle31.bmp	95	None
bin5particle434.bmp	96	None
bin5particle205.bmp	97	FLIP_TOP_BOTTOM
bin5particle331.bmp	98	FLIP_TOP_BOTTOM
bin5particle318.bmp	99	None
92	8
