Filename	Sublocation	Perturbation
bin5particle135.bmp	0	FLIP_TOP_BOTTOM
bin5particle350.bmp	1	None
bin5BADparticle56.bmp	2	FLIP_TOP_BOTTOM
bin5particle316.bmp	3	ROTATE_90
bin5particle396.bmp	4	FLIP_LEFT_RIGHT
bin5particle452.bmp	5	FLIP_LEFT_RIGHT
bin5particle166.bmp	6	FLIP_LEFT_RIGHT
bin5particle369.bmp	7	ROTATE_270
bin5BADparticle49.bmp	8	ROTATE_270
bin5BADparticle23.bmp	9	None
bin5particle457.bmp	10	ROTATE_90
bin5BADparticle25.bmp	11	FLIP_TOP_BOTTOM
bin5BADparticle86.bmp	12	None
bin5BADparticle68.bmp	13	None
bin5particle185.bmp	14	ROTATE_90
bin5BADparticle5.bmp	15	None
bin5BADparticle89.bmp	16	FLIP_TOP_BOTTOM
bin5particle335.bmp	17	ROTATE_270
bin5BADparticle60.bmp	18	FLIP_TOP_BOTTOM
bin5particle121.bmp	19	FLIP_LEFT_RIGHT
bin5BADparticle6.bmp	20	ROTATE_180
bin5particle190.bmp	21	FLIP_TOP_BOTTOM
bin5particle454.bmp	22	FLIP_TOP_BOTTOM
bin5particle269.bmp	23	ROTATE_270
bin5particle209.bmp	24	None
bin5particle208.bmp	25	FLIP_TOP_BOTTOM
bin5particle150.bmp	26	ROTATE_180
bin5particle248.bmp	27	None
bin5particle425.bmp	28	ROTATE_270
bin5BADparticle84.bmp	29	None
bin5particle8.bmp	30	ROTATE_270
bin5BADparticle12.bmp	31	FLIP_TOP_BOTTOM
bin5BADparticle9.bmp	32	FLIP_LEFT_RIGHT
bin5particle128.bmp	33	None
bin5BADparticle39.bmp	34	FLIP_LEFT_RIGHT
bin5particle152.bmp	35	None
bin5BADparticle20.bmp	36	ROTATE_90
bin5BADparticle53.bmp	37	ROTATE_270
bin5BADparticle97.bmp	38	ROTATE_90
bin5BADparticle98.bmp	39	FLIP_LEFT_RIGHT
bin5BADparticle41.bmp	40	ROTATE_90
bin5particle220.bmp	41	None
bin5particle419.bmp	42	None
bin5particle183.bmp	43	ROTATE_180
bin5particle298.bmp	44	FLIP_TOP_BOTTOM
bin5BADparticle70.bmp	45	None
bin5particle225.bmp	46	None
bin5particle430.bmp	47	FLIP_TOP_BOTTOM
bin5particle30.bmp	48	FLIP_TOP_BOTTOM
bin5particle211.bmp	49	ROTATE_180
bin5BADparticle26.bmp	50	FLIP_LEFT_RIGHT
bin5particle275.bmp	51	ROTATE_90
bin5particle16.bmp	52	None
bin5BADparticle22.bmp	53	None
bin5BADparticle81.bmp	54	None
bin5particle96.bmp	55	FLIP_TOP_BOTTOM
bin5BADparticle99.bmp	56	ROTATE_270
bin5particle262.bmp	57	FLIP_TOP_BOTTOM
bin5particle162.bmp	58	None
bin5particle249.bmp	59	FLIP_TOP_BOTTOM
bin5BADparticle32.bmp	60	None
bin5BADparticle91.bmp	61	ROTATE_180
bin5BADparticle33.bmp	62	FLIP_LEFT_RIGHT
bin5BADparticle4.bmp	63	FLIP_LEFT_RIGHT
bin5BADparticle66.bmp	64	ROTATE_270
bin5particle20.bmp	65	FLIP_LEFT_RIGHT
bin5particle336.bmp	66	FLIP_TOP_BOTTOM
bin5BADparticle74.bmp	67	FLIP_TOP_BOTTOM
bin5particle71.bmp	68	ROTATE_180
bin5particle420.bmp	69	ROTATE_270
bin5particle252.bmp	70	None
bin5BADparticle61.bmp	71	FLIP_TOP_BOTTOM
bin5BADparticle38.bmp	72	None
bin5particle412.bmp	73	None
bin5BADparticle30.bmp	74	ROTATE_270
bin5particle33.bmp	75	FLIP_LEFT_RIGHT
bin5BADparticle11.bmp	76	ROTATE_270
bin5BADparticle28.bmp	77	ROTATE_270
bin5BADparticle1.bmp	78	ROTATE_270
bin5particle447.bmp	79	None
bin5particle321.bmp	80	None
bin5particle157.bmp	81	FLIP_LEFT_RIGHT
bin5BADparticle47.bmp	82	ROTATE_90
bin5particle19.bmp	83	ROTATE_270
bin5BADparticle51.bmp	84	ROTATE_180
bin5BADparticle10.bmp	85	ROTATE_180
bin5particle29.bmp	86	FLIP_TOP_BOTTOM
bin5BADparticle94.bmp	87	None
bin5BADparticle93.bmp	88	FLIP_TOP_BOTTOM
bin5particle362.bmp	89	FLIP_LEFT_RIGHT
bin5BADparticle36.bmp	90	ROTATE_180
bin5particle22.bmp	91	FLIP_LEFT_RIGHT
bin5BADparticle17.bmp	92	FLIP_LEFT_RIGHT
bin5BADparticle43.bmp	93	ROTATE_270
bin5BADparticle76.bmp	94	None
bin5particle385.bmp	95	FLIP_LEFT_RIGHT
bin5particle361.bmp	96	None
bin5BADparticle44.bmp	97	None
bin5particle268.bmp	98	FLIP_TOP_BOTTOM
bin5particle429.bmp	99	ROTATE_180
54	46
